EmployeeId;InventoryId;CountItem
3974;4;1
3974;2445;1
3974;7271;1
3974;11780;1
3974;11781;1
3977;1317;1
4976;314;1
4976;1318;1
4976;1419;1
4976;1424;1
4976;3596;1
4976;4863;1
4976;5083;1
4976;7300;1
4978;1319;1
4978;6184;1
4979;4;1
4980;1;1
4980;4;1
4980;154;1
4980;1320;1
4980;2494;1
4981;21;1
4981;111;1
4981;1321;1
4981;4841;1
4982;14;1
4982;32;1
4982;110;1
4982;336;1
4982;339;1
4982;358;1
4982;361;1
4982;403;1
4982;447;1
4982;4830;1
4982;5083;1
4984;1;1
4984;265;1
4985;14;1
4985;21;1
4985;22;1
4985;32;1
4985;256;1
4985;314;1
4985;368;1
4985;8592;1
4986;55;1
4986;381;1
4986;392;1
4986;401;1
4986;402;1
4986;451;1
4986;3710;1
4987;4;1
4987;19;1
4987;314;1
4987;446;1
4987;1400;1
4987;2440;1
4987;3563;1
4987;3713;1
4987;6148;1
4988;161;1
4988;222;1
4988;381;1
4988;1322;1
4990;214;1
4990;1323;1
4990;4837;1
4991;4;1
4991;119;1
4991;354;1
4991;379;1
4991;382;1
4991;395;1
4991;1324;1
4991;3724;1
4991;4843;1
4991;8549;1
4995;4;1
4995;117;1
4996;118;1
4996;451;1
4997;14;1
4997;100;1
4997;274;1
4997;328;1
4997;342;1
4997;444;1
4997;445;1
4997;446;1
4997;455;1
4997;1325;1
4997;3757;1
4997;3771;1
4997;3786;1
4997;4809;1
4997;5066;1
4997;10678;1
4998;4;1
4998;10;1
4998;21;1
4998;187;1
4998;314;1
4998;365;1
4998;392;1
4998;444;1
4998;3634;1
4998;5083;1
4998;11856;1
6002;4;1
6002;120;1
6002;382;1
6002;1326;1
6002;3651;1
6002;3724;1
6003;257;1
6003;343;1
6004;222;1
6004;1327;1
6005;32;1
6005;195;1
6005;307;1
6005;1328;1
6005;4958;1
6006;18;1
6006;133;1
6006;1329;1
6006;3565;1
6006;4831;1
6006;10678;1
6006;11854;1
6007;1;1
6007;10;1
6007;11;1
6007;327;1
6007;342;1
6007;343;1
6007;421;1
6007;1330;1
6007;2597;1
6008;4;1
6008;123;1
6008;377;1
6008;1397;1
6008;4986;1
6008;5082;1
6008;5083;1
6011;14;1
6011;258;1
6011;4961;1
6012;4;1
6012;14;1
6012;129;1
6012;336;1
6012;344;1
6012;363;1
6012;2469;1
6012;3550;1
6012;3563;1
6012;6127;1
6012;10678;1
6013;160;1
6013;388;1
6013;396;1
6013;400;1
6013;1331;1
6013;4842;1
6013;5088;1
6014;130;1
6014;344;1
6014;447;1
6014;1379;1
6014;3699;1
6014;3745;1
6014;4800;1
6014;10678;1
6015;14;1
6015;19;1
6016;4;1
6016;140;1
6016;451;1
6016;4988;1
6016;10667;1
6017;1;1
6017;4;1
6017;19;1
6017;145;1
6017;388;1
6017;444;1
6017;1332;1
6017;2502;1
6017;3566;1
6017;4840;1
6017;5051;1
6017;5059;1
6017;11836;1
6018;14;1
6018;314;1
6018;1333;1
6018;4911;1
6018;5119;1
6018;10674;1
6019;189;1
6019;1334;1
6021;344;1
6021;1335;1
6021;2710;1
6022;1;1
6022;14;1
6022;147;1
6022;348;1
6022;394;1
6022;1336;1
6022;4947;1
6022;5053;1
6022;10678;1
6024;1;1
6024;262;1
6024;388;1
6024;437;1
6024;1337;1
6025;4;1
6025;14;1
6025;22;1
6025;241;1
6025;359;1
6025;361;1
6025;1338;1
6026;14;1
6026;1339;1
6027;1;1
6027;17;1
6027;283;1
6027;314;1
6027;383;1
6027;1340;1
6027;1410;1
6027;2442;1
6027;4928;1
6028;295;1
6028;414;1
6028;1341;1
6029;14;1
6029;1342;1
6029;2506;1
6032;14;1
6032;1343;1
6033;314;1
6033;383;1
6033;429;1
6033;1344;1
6033;3724;1
6034;4;1
6034;131;1
6034;343;1
6035;31;1
6035;385;1
6035;386;1
6035;388;1
6035;402;1
6035;467;1
6035;2470;1
6036;407;1
6036;409;1
6037;1;1
6037;4;1
6037;151;1
6037;2463;1
6037;4836;1
6037;5055;1
6037;10678;1
6038;14;1
6038;314;1
6038;5073;1
6039;1345;1
6039;4832;1
6042;1;1
6042;4;1
6042;144;1
6042;1346;1
6042;10678;1
6043;314;1
6043;350;1
6043;382;1
6043;383;1
6043;388;1
6043;401;1
6043;450;1
6043;1390;1
6043;3590;1
6043;3649;1
6043;3724;1
6043;4974;1
6043;11695;1
6044;1;1
6044;143;1
6044;348;1
6044;1334;1
6044;3756;1
6044;5066;1
6044;10678;1
6045;389;1
6045;1347;1
6045;1389;1
6045;3728;1
6045;3729;1
6045;3730;1
6045;3731;1
6045;4922;1
6045;8559;1
6045;8567;1
6046;271;1
6048;14;1
6050;1;1
6050;4;1
6050;14;1
6050;32;1
6050;157;1
6050;6159;1
6050;6160;1
6050;7248;1
6051;1;1
6051;4;1
6051;162;1
6051;314;1
6051;1348;1
6052;149;1
6053;4;1
6053;203;1
6053;314;1
6053;2490;1
6053;5107;1
6053;10670;1
6054;1;1
6054;4;1
6054;14;1
6054;169;1
6054;205;1
6054;314;1
6054;327;1
6054;340;1
6054;2623;1
6055;1;1
6055;4;1
6055;19;1
6055;171;1
6055;1391;1
6055;3724;1
6056;1;1
6056;4;1
6056;156;1
6056;340;1
6056;342;1
6056;4891;1
6057;1;1
6057;155;1
6058;1;1
6058;17;1
6058;158;1
6058;314;1
6058;1349;1
6059;118;1
6059;325;1
6059;381;1
6059;407;1
6059;451;1
6059;1350;1
6060;4;1
6060;14;1
6060;1412;1
6060;6129;1
6060;6185;1
6062;1;1
6062;4;1
6063;1;1
6064;382;1
6064;383;1
6064;1351;1
6064;2499;1
6070;14;1
6071;1;1
6071;4;1
6071;281;1
6071;381;1
6071;382;1
6071;1352;1
6071;3724;1
6071;4904;1
6072;1;1
6072;175;1
6072;365;1
6072;1353;1
6074;1;1
6074;4;1
6074;14;1
6074;163;1
6077;1;1
6079;1;1
6079;269;1
6079;314;1
6079;1354;1
6079;1439;1
6079;3764;1
6080;178;1
6082;176;1
6082;377;1
6082;384;1
6082;395;1
6082;1355;1
6082;1439;1
6086;327;1
6086;1356;1
6086;3566;1
6090;14;1
6090;201;1
6092;4;1
6092;307;1
6092;388;1
6092;437;1
6092;451;1
6092;1357;1
6092;4985;1
6092;6176;1
6094;25;1
6094;1358;1
6094;3590;1
6094;3713;1
6094;4994;1
6094;5007;1
6096;1;1
6096;14;1
6096;188;1
6096;327;1
6096;347;1
6096;367;1
6096;368;1
6096;447;1
6096;448;1
6096;5067;1
6098;14;1
6098;179;1
6098;339;1
6098;375;1
6098;393;1
6098;407;1
6098;437;1
6098;1359;1
6098;2536;1
6098;3551;1
6098;3566;1
6098;4869;1
6099;1;1
6099;14;1
6099;321;1
6099;1385;1
6099;2460;1
6100;4;1
6100;14;1
6100;21;1
6100;22;1
6100;32;1
6100;202;1
6100;314;1
6100;8583;1
6101;324;1
6101;2464;1
6101;4925;1
6101;10678;1
6103;4;1
6103;335;1
6103;1360;1
6103;3552;1
6104;4;1
6104;204;1
6104;1361;1
6105;1;1
6105;19;1
6105;4800;1
6105;4813;1
6105;10678;1
6105;11854;1
6106;1;1
6106;4;1
6106;210;1
6106;314;1
6106;381;1
6106;383;1
6106;384;1
6106;401;1
6106;402;1
6106;446;1
6106;451;1
6106;1206;1
6106;1362;1
6106;1399;1
6106;3724;1
6106;4844;1
6107;1;1
6107;282;1
6107;380;1
6107;388;1
6107;2443;1
6107;3724;1
6108;1410;1
6108;3587;1
6109;370;1
6109;382;1
6109;383;1
6109;395;1
6109;1364;1
6109;2494;1
6109;3593;1
6109;3640;1
6109;3675;1
6109;3713;1
6109;4846;1
6109;6148;1
6110;14;1
6111;230;1
6111;451;1
6113;1;1
6113;4;1
6113;307;1
6113;341;1
6113;444;1
6113;4847;1
6114;4;1
6114;219;1
6114;314;1
6114;1365;1
6115;4;1
6115;14;1
6115;215;1
6115;314;1
6115;1366;1
6115;4820;1
6115;4851;1
6115;4947;1
6115;5020;1
6115;5037;1
6115;5053;1
6115;5089;1
6115;5114;1
6116;4;1
6116;228;1
6116;1367;1
6116;3567;1
6116;3719;1
6116;3767;1
6117;4;1
6117;263;1
6117;1368;1
6117;4930;1
6119;1;1
6119;19;1
6119;217;1
6119;383;1
6119;412;1
6119;451;1
6119;1406;1
6119;3724;1
6119;3755;1
6119;4809;1
6119;4943;1
6121;292;1
6121;1405;1
6121;10678;1
6121;11854;1
6122;240;1
6122;2472;1
6122;4944;1
6123;328;1
6123;369;1
6124;15;1
6124;224;1
6124;376;1
6124;2471;1
6126;14;1
6126;223;1
6126;327;1
6126;344;1
6126;345;1
6126;346;1
6126;421;1
6126;2558;1
6126;2559;1
6126;2562;1
6126;2585;1
6126;2586;1
6126;2599;1
6128;379;1
6128;398;1
6128;1369;1
6128;2530;1
6128;4833;1
6129;1;1
6129;267;1
6129;314;1
6129;364;1
6129;2498;1
6129;2501;1
6130;1;1
6130;4;1
6130;18;1
6130;20;1
6130;22;1
6130;236;1
6130;340;1
6130;369;1
6130;411;1
6130;412;1
6130;437;1
6130;455;1
6130;2533;1
6131;1;1
6131;4;1
6131;6;1
6131;8;1
6131;237;1
6131;1370;1
6132;4;1
6132;198;1
6132;314;1
6132;422;1
6132;447;1
6132;2520;1
6132;3660;1
6132;3753;1
6133;234;1
6133;451;1
6133;1371;1
6133;2527;1
6133;4835;1
6133;4842;1
6133;4935;1
6133;5048;1
6133;5050;1
6133;5063;1
6133;5120;1
6134;402;1
6135;1;1
6135;4;1
6135;227;1
6135;340;1
6135;349;1
6135;365;1
6135;455;1
6135;3587;1
6135;3659;1
6135;3757;1
6135;5066;1
6136;1;1
6136;4;1
6136;14;1
6136;275;1
6137;4;1
6137;226;1
6137;362;1
6137;363;1
6138;1;1
6138;4;1
6138;261;1
6138;365;1
6138;3658;1
6138;3755;1
6138;3757;1
6138;3769;1
6138;4941;1
6138;6126;1
6138;7458;1
6138;7515;1
6139;336;1
6139;369;1
6139;1399;1
6141;1412;1
6142;250;1
6142;451;1
6142;2456;1
6144;1;1
6144;4;1
6144;14;1
6144;32;1
6144;310;1
6144;383;1
6144;1372;1
6144;2500;1
6144;2530;1
6145;176;1
6145;266;1
6145;343;1
6146;1;1
6146;4;1
6146;277;1
6146;1373;1
6146;2531;1
6147;1;1
6147;14;1
6147;172;1
6147;336;1
6147;341;1
6147;345;1
6147;365;1
6147;438;1
6147;450;1
6147;463;1
6147;1288;1
6147;2531;1
6147;3587;1
6147;3590;1
6147;4893;1
6147;5083;1
6149;1;1
6149;4;1
6149;279;1
6149;1374;1
6150;383;1
6150;451;1
6150;1375;1
6150;2530;1
6150;4806;1
6150;11693;1
6151;1;1
6151;4;1
6151;278;1
6151;401;1
6151;434;1
6151;1376;1
6152;14;1
6154;294;1
6156;4;1
6156;314;1
6156;424;1
6156;451;1
6156;2462;1
6157;178;1
6157;406;1
6157;3594;1
6158;4;1
6158;14;1
6158;287;1
6158;314;1
6158;360;1
6158;385;1
6158;406;1
6158;442;1
6158;451;1
6158;1392;1
6158;3593;1
6158;3745;1
6158;3757;1
6158;5066;1
6158;6154;1
6160;348;1
6160;360;1
6161;406;1
6161;442;1
6162;6;1
6162;12;1
6162;338;1
6162;370;1
6162;377;1
6162;388;1
6162;392;1
6162;426;1
6162;437;1
6162;445;1
6162;2455;1
6162;3563;1
6162;3590;1
6162;3719;1
6162;3724;1
6162;3756;1
6162;4803;1
6162;4811;1
6162;8567;1
6163;111;1
6163;348;1
6163;1408;1
6163;2503;1
6163;3547;1
6163;3600;1
6164;1;1
6164;4;1
6164;276;1
6164;1377;1
6165;1;1
6165;406;1
6165;442;1
6165;451;1
6165;1206;1
6166;1;1
6166;4;1
6166;393;1
6166;406;1
6166;467;1
6166;1229;1
6166;1413;1
6166;2527;1
6166;5002;1
6167;3659;1
6168;4;1
6168;21;1
6168;32;1
6168;314;1
6168;318;1
6168;411;1
6168;1378;1
6168;3651;1
6170;384;1
6171;4;1
6171;15;1
6171;32;1
6171;287;1
6172;462;1
6172;1327;1
6173;442;1
6173;2444;1
6174;1;1
6174;4;1
6174;14;1
6174;280;1
6174;314;1
6174;322;1
6174;370;1
6174;393;1
6174;401;1
6174;1379;1
6175;1;1
6175;4;1
6175;14;1
6175;288;1
6175;314;1
6175;1380;1
6177;14;1
6178;406;1
6178;442;1
6178;451;1
6178;1413;1
6180;4;1
6180;314;1
6180;370;1
6180;383;1
6180;385;1
6180;425;1
6180;444;1
6180;451;1
6180;458;1
6180;1251;1
6180;2500;1
6180;3765;1
6180;4809;1
6181;14;1
6181;312;1
6181;327;1
6181;336;1
6181;338;1
6181;339;1
6181;342;1
6181;354;1
6181;358;1
6181;359;1
6181;361;1
6181;365;1
6181;369;1
6181;390;1
6181;391;1
6181;403;1
6181;421;1
6181;448;1
6181;1424;1
6181;2515;1
6181;2597;1
6181;3550;1
6182;336;1
6182;1219;1
6182;1391;1
6182;2537;1
6185;1;1
6185;4;1
6185;14;1
6185;298;1
6185;314;1
6185;392;1
6185;414;1
6185;1381;1
6185;5060;1
6185;11779;1
6185;11782;1
6186;4;1
6186;29;1
6186;1382;1
6187;401;1
6187;442;1
6187;2452;1
6188;4;1
6188;314;1
6188;385;1
6188;406;1
6188;442;1
6188;3749;1
6188;5066;1
6189;10678;1
6190;1;1
6190;4;1
6190;6;1
6190;12;1
6190;313;1
6190;326;1
6190;1383;1
6191;314;1
6191;426;1
6191;1266;1
6191;3724;1
6193;337;1
6193;4800;1
6193;10678;1
6194;4;1
6194;314;1
6194;383;1
6194;384;1
6194;401;1
6194;2454;1
6194;2497;1
6194;3721;1
6194;3724;1
6194;6130;1
6196;342;1
6196;344;1
6196;347;1
6196;449;1
6196;2564;1
6196;2568;1
6196;2602;1
6196;2696;1
6197;11854;1
6198;4;1
6198;19;1
6198;314;1
6198;451;1
6198;1401;1
6198;1434;1
6198;1435;1
6198;3724;1
6198;4829;1
6199;18;1
6199;343;1
6199;407;1
6199;452;1
6199;1422;1
6199;1439;1
6199;2453;1
6199;2502;1
6200;406;1
6200;442;1
6200;451;1
6200;1396;1
6201;314;1
6201;334;1
6201;3556;1
6201;5004;1
6202;4;1
6202;14;1
6202;27;1
6202;314;1
6202;330;1
6202;388;1
6202;413;1
6202;3587;1
6203;4;1
6203;250;1
6203;314;1
6203;440;1
6203;1394;1
6203;2502;1
6203;3724;1
6203;3773;1
6203;3776;1
6203;4875;1
6204;4;1
6204;9;1
6204;14;1
6204;314;1
6204;423;1
6204;2451;1
6204;6151;1
6204;10678;1
6205;236;1
6205;387;1
6205;394;1
6205;428;1
6205;437;1
6205;451;1
6205;1384;1
6205;3724;1
6207;14;1
6208;4;1
6208;20;1
6208;22;1
6208;314;1
6208;413;1
6208;1414;1
6209;314;1
6209;354;1
6209;370;1
6209;380;1
6209;384;1
6209;394;1
6209;406;1
6209;437;1
6209;442;1
6209;2449;1
6209;2502;1
6209;3594;1
6209;3724;1
6209;3750;1
6209;3752;1
6209;5068;1
6210;406;1
6210;1385;1
6212;4;1
6212;14;1
6212;314;1
6212;413;1
6212;454;1
6212;2511;1
6212;3757;1
6212;4954;1
6212;5066;1
6213;4;1
6214;4;1
6214;230;1
6214;314;1
6214;1386;1
6214;3724;1
6215;382;1
6215;407;1
6215;408;1
6215;439;1
6215;1387;1
6215;1439;1
6215;4999;1
6216;112;1
6216;407;1
6216;457;1
6217;314;1
6217;346;1
6217;413;1
6217;424;1
6217;451;1
6217;455;1
6217;2461;1
6217;2493;1
6217;3755;1
6218;1;1
6218;32;1
6218;94;1
6218;107;1
6218;314;1
6218;369;1
6218;3724;1
6219;18;1
6219;344;1
6219;407;1
6219;409;1
6219;451;1
6219;1370;1
6219;10678;1
6220;4;1
6220;346;1
6220;417;1
6220;418;1
6220;3745;1
6220;3753;1
6221;460;1
6221;2460;1
6227;401;1
6229;1388;1
6233;4;1
6233;14;1
6233;32;1
6233;314;1
6233;364;1
6233;413;1
6233;446;1
6233;1426;1
6235;22;1
6235;244;1
6235;336;1
6235;358;1
6235;359;1
6235;377;1
6235;384;1
6235;386;1
6235;390;1
6235;391;1
6235;2494;1
6235;2505;1
6235;3552;1
6235;3704;1
6235;3721;1
6235;3747;1
6235;3748;1
6235;8567;1
6235;9644;1
6235;10687;1
6236;8568;1
6236;11854;1
6237;4;1
6237;14;1
6237;314;1
6237;2510;1
6237;2519;1
6237;4910;1
6238;3616;1
6239;3737;1
6240;3624;1
6241;3627;1
6243;343;1
6243;3566;1
6243;4987;1
6243;5007;1
6243;5054;1
6243;5078;1
6243;5084;1
6243;7505;1
6243;11854;1
6244;3621;1
6244;11854;1
6245;15;1
6248;3735;1
6249;3736;1
6249;11854;1
6250;3618;1
6251;3620;1
6251;11854;1
6253;15;1
6253;3741;1
6253;5078;1
6253;11854;1
6254;22;1
6254;3739;1
6254;11854;1
6255;4;1
6255;314;1
6255;370;1
6255;391;1
6255;2477;1
6255;3581;1
6261;5078;1
6262;5078;1
6262;8545;1
6262;11854;1
6264;5078;1
6264;8577;1
6265;5106;1
6265;8573;1
6265;9618;1
6265;11854;1
6266;5112;1
6266;7291;1
6266;7296;1
6266;11854;1
6267;8546;1
6267;9618;1
6267;11854;1
6268;8538;1
6268;8578;1
6269;5105;1
6269;11854;1
6270;1259;1
6271;8536;1
6271;11854;1
6272;8543;1
6273;451;1
6274;362;1
6274;364;1
6274;8539;1
6274;11854;1
6275;8574;1
6275;11854;1
6276;3758;1
6276;8587;1
6276;9614;1
6276;11854;1
6277;362;1
6277;8541;1
6278;36;1
6278;5106;1
6278;8535;1
6278;11854;1
6279;15;1
6279;8544;1
6280;5113;1
6280;11854;1
6282;36;1
6282;8537;1
6282;11854;1
6283;5078;1
6283;8546;1
6283;8571;1
6283;11854;1
6285;36;1
6285;7292;1
6285;7293;1
6285;8533;1
6285;8575;1
6285;11854;1
6287;8540;1
6287;11854;1
6288;345;1
6288;363;1
6288;364;1
6288;8572;1
6288;11842;1
6288;11854;1
6289;15;1
6289;6128;1
6289;7286;1
6289;7295;1
6289;8576;1
6289;9624;1
6289;11837;1
6289;11854;1
6290;233;1
6290;3577;1
6290;11854;1
6291;388;1
6291;3753;1
6291;3767;1
6291;5113;1
6291;8567;1
6291;8569;1
6291;8587;1
6291;9644;1
6291;11854;1
6292;262;1
6292;420;1
6292;2458;1
6292;2498;1
6292;3552;1
6293;4;1
6293;314;1
6293;346;1
6293;388;1
6293;2441;1
6293;2448;1
6294;18;1
6294;365;1
6294;407;1
6294;465;1
6294;1416;1
6294;1439;1
6294;3757;1
6295;4;1
6295;342;1
6295;437;1
6295;451;1
6295;3563;1
6295;3713;1
6295;4811;1
6295;5034;1
6296;354;1
6296;395;1
6296;437;1
6297;4;1
6297;314;1
6297;343;1
6297;365;1
6297;392;1
6297;444;1
6297;459;1
6297;3587;1
6297;3745;1
6298;437;1
6298;2523;1
6298;2530;1
6299;396;1
6299;407;1
6299;410;1
6299;451;1
6299;464;1
6299;1402;1
6300;1;1
6300;4;1
6300;14;1
6300;1234;1
6300;1438;1
6300;3575;1
6301;385;1
6301;7479;1
6301;10678;1
6301;11848;1
6301;11850;1
6303;4;1
6303;14;1
6303;275;1
6303;314;1
6303;412;1
6303;420;1
6303;445;1
6303;446;1
6303;3679;1
6303;3745;1
6304;4;1
6304;314;1
6304;444;1
6304;2525;1
6381;11854;1
6385;11854;1
6386;11854;1
6390;10678;1
6390;11854;1
6393;11854;1
6396;10678;1
6396;11854;1
6397;11854;1
6399;10678;1
6399;11854;1
6403;11854;1
6404;10678;1
6404;11854;1
6412;10678;1
6424;11854;1
6428;11854;1
6429;10678;1
6429;11854;1
6431;4800;1
6431;10678;1
6431;11854;1
6432;11854;1
6434;11854;1
6437;4800;1
6437;10678;1
6437;11854;1
6438;11854;1
6439;10678;1
6439;11854;1
6441;10678;1
6441;11854;1
6448;10678;1
6448;11854;1
6451;5078;1
6451;10678;1
6451;11854;1
6452;11854;1
6453;11854;1
6456;11854;1
6458;11854;1
6461;4800;1
6461;10678;1
6461;11854;1
6462;11854;1
6464;11854;1
6466;4;1
6466;6;1
6466;12;1
6466;14;1
6466;314;1
6466;322;1
6466;2467;1
6466;3566;1
6466;3663;1
6466;7274;1
6466;9645;1
6466;9646;1
6467;4;1
6467;314;1
6467;2465;1
6467;2526;1
6467;10678;1
6468;4;1
6468;14;1
6468;288;1
6468;314;1
6468;347;1
6468;367;1
6468;380;1
6469;4;1
6469;32;1
6469;314;1
6469;338;1
6469;1418;1
6469;2466;1
6469;2529;1
6469;5023;1
6491;5078;1
6491;10678;1
6496;5110;1
6496;5111;1
6496;10678;1
6506;10678;1
6507;10678;1
6508;4;1
6508;204;1
6508;314;1
6508;385;1
6508;1411;1
6508;5003;1
6509;2467;1
6509;2522;1
6509;3719;1
6509;10678;1
6510;4;1
6510;14;1
6510;314;1
6510;380;1
6510;386;1
6510;437;1
6510;2521;1
6510;3589;1
6512;451;1
6512;464;1
6512;2457;1
6512;2528;1
6512;3564;1
6512;3593;1
6512;3721;1
6512;5115;1
6517;5083;1
6518;4;1
6518;237;1
6518;314;1
6518;2449;1
6518;2535;1
6519;4;1
6519;32;1
6519;314;1
6519;451;1
6519;2485;1
6519;3582;1
6520;1;1
6520;341;1
6520;392;1
6520;407;1
6520;455;1
6520;2468;1
6520;3555;1
6520;3753;1
6520;3764;1
6520;4800;1
6520;5078;1
6520;5096;1
6520;6195;1
6520;10678;1
6520;11831;1
6536;4;1
6536;170;1
6536;314;1
6536;1414;1
6539;11854;1
6540;11854;1
6886;5083;1
6894;4;1
6899;5083;1
6900;5083;1
6905;5083;1
6907;412;1
6915;5083;1
6923;340;1
6929;343;1
6929;5083;1
6930;5083;1
6932;4;1
6932;278;1
6932;314;1
6932;377;1
6932;395;1
6932;2479;1
6932;3654;1
6932;3698;1
6932;10678;1
6934;5083;1
6936;9607;1
6937;1;1
6937;7223;1
6937;11828;1
6937;11829;1
6938;5108;1
6940;7453;1
6942;7512;1
6942;11759;1
6944;5108;1
6944;7482;1
6944;7518;1
6944;7519;1
6948;17;1
6949;21;1
6949;4800;1
6949;5109;1
6949;7445;1
6949;7519;1
6949;8517;1
6949;8601;1
6949;8602;1
6949;9607;1
6949;11746;1
6949;11760;1
6949;11796;1
6949;11798;1
6952;7478;1
6953;7468;1
6954;7510;1
6955;7475;1
6956;4;1
6956;314;1
6956;2475;1
6956;2531;1
6956;3583;1
6956;3724;1
6957;14;1
6957;115;1
6957;314;1
6957;467;1
6957;1337;1
6957;2481;1
6957;2500;1
6957;2531;1
6957;3656;1
6957;8561;1
6957;8567;1
6959;7463;1
6960;7471;1
6960;7519;1
6960;11765;1
6962;17;1
6962;5108;1
6962;5109;1
6962;7447;1
6962;10678;1
6964;7458;1
6966;7473;1
6967;7466;1
6972;4;1
6972;14;1
6972;173;1
6972;288;1
6972;307;1
6972;314;1
6972;330;1
6972;336;1
6972;342;1
6972;347;1
6972;382;1
6972;391;1
6972;392;1
6972;437;1
6972;455;1
6972;2487;1
6972;2515;1
6972;3748;1
6972;5083;1
6973;1;1
6973;4;1
6973;14;1
6973;31;1
6973;183;1
6973;314;1
6973;388;1
6973;393;1
6973;2456;1
6973;2499;1
6973;3583;1
6973;6213;1
6974;4;1
6974;86;1
6974;158;1
6974;314;1
6974;444;1
6974;3755;1
6974;6170;1
6974;6171;1
6976;4;1
6976;314;1
6976;3585;1
6976;3586;1
6977;4;1
6977;183;1
6977;314;1
6977;360;1
6977;3703;1
6977;3724;1
6977;7247;1
7977;7507;1
7979;5109;1
7979;7468;1
7980;7474;1
7981;7480;1
7982;7457;1
7983;7470;1
7984;7473;1
7986;7501;1
7987;7508;1
7992;7449;1
7997;66;1
7997;394;1
7997;1322;1
7997;2502;1
7997;3552;1
7998;7464;1
7999;7477;1
8000;5108;1
8000;7454;1
8001;7503;1
8002;17;1
8003;7509;1
8005;7487;1
8007;7465;1
8007;11828;1
8007;11829;1
8007;11845;1
8014;4;1
8014;383;1
8014;400;1
8014;451;1
8014;2474;1
8014;3553;1
8014;3637;1
8014;3724;1
8014;4811;1
8014;6151;1
8024;10678;1
8024;11854;1
8026;4;1
8026;314;1
8026;442;1
8026;3666;1
8026;3721;1
8026;5004;1
8027;3648;1
8027;3668;1
8028;18;1
8028;187;1
8028;418;1
8028;455;1
8028;2488;1
8028;2513;1
8028;3564;1
8029;1289;1
8029;1439;1
8032;4;1
8032;9;1
8032;19;1
8032;314;1
8032;341;1
8032;345;1
8032;2492;1
8033;233;1
8034;4;1
8034;89;1
8034;385;1
8034;3669;1
8035;5083;1
8036;451;1
8036;3664;1
8037;4;1
8037;169;1
8037;314;1
8037;3663;1
8037;5007;1
8037;8567;1
8037;9644;1
8039;4;1
8039;314;1
8039;2526;1
8043;314;1
8043;1296;1
8043;2474;1
8043;2483;1
8043;2513;1
8043;3564;1
8043;3724;1
8043;6133;1
8044;4;1
8044;314;1
8044;384;1
8044;385;1
8044;2482;1
8044;6137;1
8045;314;1
8045;3655;1
8045;3685;1
8045;3724;1
8045;3725;1
8045;5022;1
8048;11854;1
8049;4;1
8049;14;1
8049;314;1
8049;360;1
8049;2478;1
8049;3632;1
8050;5083;1
8051;353;1
8051;2476;1
8051;3564;1
8051;3631;1
8051;3643;1
8051;5026;1
8052;117;1
8052;327;1
8052;328;1
8052;329;1
8052;411;1
8052;455;1
8052;1423;1
8052;2599;1
8052;2604;1
8052;3591;1
8052;3598;1
8052;3701;1
8052;4801;1
8052;5076;1
8052;6204;1
8052;6205;1
8052;7270;1
8052;11761;1
8052;11762;1
8052;11788;1
8052;11854;1
8053;5083;1
8057;4;1
8057;14;1
8057;170;1
8057;314;1
8057;411;1
8057;3756;1
8057;5066;1
8058;4;1
8058;314;1
8058;2499;1
8058;3656;1
8058;3676;1
8058;3724;1
8059;237;1
8059;314;1
8059;384;1
8059;3682;1
8059;3713;1
8059;3718;1
8059;3719;1
8059;3764;1
8060;4;1
8060;32;1
8060;314;1
8060;3707;1
8060;6136;1
8061;14;1
8061;18;1
8061;314;1
8061;3665;1
8061;5097;1
8061;6157;1
8061;6190;1
8061;6191;1
8063;14;1
8063;466;1
8063;2486;1
9060;381;1
9060;442;1
9060;3674;1
9061;4;1
9061;10;1
9061;314;1
9061;433;1
9061;2480;1
9061;3564;1
9061;3662;1
9062;4;1
9062;3702;1
9063;4;1
9063;14;1
9063;314;1
9063;1414;1
9063;3579;1
9063;5078;1
9064;4;1
9064;314;1
9064;377;1
9064;393;1
9064;2473;1
9064;3635;1
9064;5044;1
9065;4;1
9065;19;1
9065;314;1
9065;1289;1
9065;3636;1
9065;3644;1
9065;4918;1
9067;4;1
9067;54;1
9067;189;1
9067;314;1
9067;347;1
9067;442;1
9067;455;1
9067;3565;1
9067;3567;1
9067;3598;1
9067;3673;1
9067;3767;1
9067;5031;1
9068;4;1
9068;314;1
9068;3653;1
9068;4809;1
9068;5066;1
9070;1223;1
9070;3578;1
9070;7290;1
9070;7294;1
9072;4;1
9072;14;1
9072;314;1
9072;327;1
9072;3714;1
9073;142;1
9073;383;1
9073;2479;1
9074;442;1
9074;2491;1
9075;4;1
9075;14;1
9075;50;1
9075;1347;1
9075;3553;1
9075;7302;1
9076;420;1
9076;3675;1
9077;4;1
9077;14;1
9077;314;1
9077;3567;1
9077;3632;1
9077;3657;1
9077;3678;1
9077;3743;1
9077;5028;1
9078;342;1
9078;403;1
9078;458;1
9078;1320;1
9078;3550;1
9078;5083;1
9079;3671;1
9080;7481;1
9087;4;1
9087;314;1
9087;442;1
9087;3677;1
9087;5008;1
9088;4;1
9088;6;1
9088;12;1
9088;14;1
9088;18;1
9088;257;1
9088;314;1
9088;327;1
9088;342;1
9088;346;1
9088;348;1
9088;455;1
9088;3598;1
9088;3639;1
9088;3767;1
9089;5083;1
