EmployeeId;DateStart;DateEnd;InventoryId
10471;2018-09-28 16:24:55.153;2018-09-30 08:53:48.303;70
10659;2018-09-28 16:23:56.527;NULL;3663
6466;2018-09-28 16:22:27.543;2018-09-28 16:23:11.370;3663
10492;2018-09-28 14:52:31.863;2018-11-14 14:47:01.387;1266
10656;2018-09-28 14:41:27.330;NULL;1317
10666;2018-09-28 14:38:43.140;NULL;2533
10666;2018-09-28 14:33:17.577;NULL;8
10666;2018-09-28 14:33:04.123;NULL;4
10666;2018-09-28 14:32:54.607;NULL;57
10615;2018-09-28 14:30:39.840;2018-10-02 16:09:29.527;1359
10615;2018-09-28 14:27:50.277;NULL;1192
11881;2018-09-28 14:06:08.740;NULL;418
11881;2018-09-28 14:04:43.647;NULL;4
11881;2018-09-28 14:03:45.647;2018-10-03 12:41:49.687;3600
10633;2018-09-28 13:53:02.143;NULL;4
10633;2018-09-28 13:52:27.377;NULL;451
10633;2018-09-28 13:52:12.253;NULL;7239
6466;2018-09-28 13:38:02.767;NULL;314
6466;2018-09-28 13:36:10.267;NULL;12
6466;2018-09-28 13:35:58.297;NULL;6
6466;2018-09-28 13:35:49.967;NULL;4
6466;2018-09-28 13:35:40.827;NULL;322
10667;2018-09-28 13:28:03.123;2018-10-02 20:51:25.247;6
10667;2018-09-28 13:27:54.967;2018-10-02 20:51:22.853;12
10667;2018-09-28 13:27:18.090;2018-10-02 20:51:20.853;314
10667;2018-09-28 13:27:05.230;2018-10-02 20:51:18.150;4
10667;2018-09-28 13:26:59.263;2018-10-02 20:51:14.963;5047
3902;2018-09-28 13:23:06.970;NULL;451
11795;2018-09-28 13:22:48.157;NULL;451
10659;2018-09-28 13:17:37.777;2018-10-01 07:50:19.917;355
10647;2018-09-28 13:12:24.710;NULL;314
11785;2018-09-28 13:11:23.727;NULL;314
11785;2018-09-28 13:11:01.913;NULL;451
10656;2018-09-28 13:07:06.897;NULL;451
10656;2018-09-28 13:05:29.757;2018-10-19 15:44:02.010;189
10597;2018-09-28 11:19:15.417;2018-09-28 17:59:41.130;3745
9252;2018-09-28 10:59:43.707;2018-10-03 11:19:26.640;3753
11895;2018-09-28 09:50:53.847;NULL;314
3558;2018-09-28 09:50:47.830;2018-10-01 17:49:05.080;377
11895;2018-09-28 09:50:47.660;NULL;4
3626;2018-09-28 09:50:34.097;NULL;314
3626;2018-09-28 09:50:26.347;NULL;4
11882;2018-09-28 09:48:44.610;2018-11-09 10:09:57.077;314
11882;2018-09-28 09:48:38.923;2018-11-09 10:09:54.797;4
3902;2018-09-28 09:45:49.563;NULL;1
3902;2018-09-28 09:45:42.670;NULL;4
10613;2018-09-28 09:45:14.250;NULL;314
10613;2018-09-28 09:45:05.953;NULL;4
11858;2018-09-28 09:44:47.687;NULL;32
11858;2018-09-28 09:44:39.327;NULL;314
11858;2018-09-28 09:44:32.937;NULL;4
11795;2018-09-28 09:43:54.497;NULL;4
11795;2018-09-28 09:43:49.373;NULL;1
10615;2018-09-28 09:42:34.043;NULL;1
10615;2018-09-28 09:42:23.030;NULL;4
10615;2018-09-28 09:42:18.700;NULL;7245
3626;2018-09-28 08:37:46.253;NULL;4795
3626;2018-09-28 08:31:13.997;NULL;32
3626;2018-09-28 08:31:07.967;NULL;14
10445;2018-09-28 08:25:52.497;2018-09-28 16:48:51.567;445
11895;2018-09-28 07:31:25.257;NULL;8523
11895;2018-09-28 07:29:24.253;NULL;14
10666;2018-09-27 21:06:07.667;2018-12-24 09:20:21.767;14
11858;2018-09-27 20:49:39.300;NULL;14
10659;2018-09-27 10:10:21.457;2018-09-27 20:35:32.483;32
6138;2018-09-27 10:06:34.503;2018-11-14 13:01:32.663;7515
6138;2018-09-27 10:05:39.190;2018-09-27 10:05:56.050;7458
10659;2018-09-27 09:59:02.110;2018-09-27 20:34:38.547;14
3558;2018-09-27 09:36:35.840;2018-10-03 18:59:59.903;382
6235;2018-09-27 09:26:42.603;2018-09-27 17:11:55.930;2515
6037;2018-09-26 16:23:43.660;2018-09-27 12:42:16.387;3713
6194;2018-09-26 16:23:18.080;2018-09-27 09:40:01.247;6130
6235;2018-09-26 14:41:36.717;2018-09-26 18:11:47.280;336
4997;2018-09-26 14:21:14.940;2018-09-26 17:21:39.267;445
3911;2018-09-26 14:00:40.547;2018-10-23 08:50:45.763;3765
6235;2018-09-26 09:26:03.910;2018-09-26 18:11:34.343;2515
6158;2018-09-26 09:07:06.983;2018-09-26 17:41:23.850;3745
10600;2018-09-25 16:14:32.060;NULL;6213
10656;2018-09-25 15:59:21.417;2018-09-28 13:06:19.303;4
10656;2018-09-25 15:59:06.773;2018-09-28 13:06:14.180;7239
10647;2018-09-25 15:57:04.100;NULL;4
10647;2018-09-25 15:56:51.570;NULL;7240
11785;2018-09-25 15:54:58.180;NULL;4
11785;2018-09-25 15:53:08.037;NULL;7244
10492;2018-09-25 15:40:38.973;NULL;314
10492;2018-09-25 15:40:24.877;NULL;4
10492;2018-09-25 15:40:11.427;NULL;7246
6243;2018-09-25 14:05:57.930;NULL;5007
3380;2018-09-25 12:37:15.233;2018-10-03 09:47:46.930;6207
3404;2018-09-25 11:32:19.623;2018-09-25 18:00:03.180;336
11858;2018-09-25 10:53:09.643;NULL;8526
8000;2018-09-25 10:44:38.753;NULL;7454
6940;2018-09-25 10:44:01.860;2018-11-28 11:47:49.437;7453
4997;2018-09-25 10:35:40.813;2018-11-13 09:23:10.723;455
3472;2018-09-25 10:26:52.200;NULL;407
3611;2018-09-25 09:58:05.863;2018-09-25 17:26:33.170;4811
6128;2018-09-25 09:55:41.833;2018-09-25 13:26:25.683;379
6128;2018-09-25 09:55:22.660;2018-09-25 13:25:35.403;398
6128;2018-09-25 09:55:00.723;2018-09-25 13:25:59.810;2530
10492;2018-09-25 09:30:31.327;NULL;8525
9093;2018-09-25 09:21:51.400;2018-09-25 17:10:18.293;3659
10492;2018-09-25 08:44:24.673;2018-09-25 09:30:42.310;4887
9093;2018-09-25 08:42:37.593;2018-09-25 17:10:09.400;347
11882;2018-09-25 08:25:54.340;2018-11-09 10:05:41.810;7242
3686;2018-09-25 07:34:42.687;NULL;14
3530;2018-09-24 14:43:11.257;2018-11-05 16:20:28.233;460
3902;2018-09-24 13:33:56.893;NULL;7238
11795;2018-09-24 13:33:21.520;NULL;7243
3941;2018-09-24 11:42:43.107;2018-10-08 09:33:35.683;124
6094;2018-09-24 10:41:08.040;2018-09-25 14:05:44.727;5007
3345;2018-09-24 10:17:14.890;NULL;8524
10604;2018-09-24 09:38:29.550;2018-09-25 08:49:34.317;6170
3380;2018-09-24 09:27:55.237;NULL;6207
10598;2018-09-24 08:49:46.977;NULL;254
9376;2018-09-24 08:11:36.120;NULL;8522
6037;2018-09-21 15:37:46.030;2018-09-21 16:42:15.203;3713
3611;2018-09-21 15:23:56.197;NULL;7452
10600;2018-09-21 14:52:32.743;2018-09-25 16:14:27.793;6139
6100;2018-09-21 14:43:53.627;2018-09-21 19:07:37.457;345
6235;2018-09-21 13:57:38.080;2018-09-21 17:16:46.650;2515
10604;2018-09-21 11:43:57.233;2018-09-21 19:07:48.943;3745
3469;2018-09-21 11:00:50.960;NULL;8521
3800;2018-09-21 09:00:40.167;2018-09-25 13:25:47.637;2531
3800;2018-09-21 09:00:31.277;2018-10-11 08:54:26.353;395
11878;2018-09-20 13:02:33.677;NULL;248
8059;2018-09-20 12:03:14.843;NULL;314
6092;2018-09-20 11:42:26.523;2018-10-25 17:54:43.817;307
3480;2018-09-20 11:24:20.923;NULL;314
10643;2018-09-20 11:10:31.403;NULL;204
10598;2018-09-20 10:02:01.873;2018-09-21 08:08:55.800;346
6949;2018-09-20 09:52:08.547;NULL;8517
10434;2018-09-20 09:43:31.153;NULL;14
8059;2018-09-20 09:16:39.897;NULL;237
10613;2018-09-20 09:16:28.067;NULL;7513
4987;2018-09-20 09:11:29.847;NULL;19
6949;2018-09-19 16:22:07.653;NULL;7519
6944;2018-09-19 16:21:47.433;NULL;7518
6944;2018-09-19 16:21:12.560;NULL;7519
3647;2018-09-19 13:53:30.163;2018-10-08 08:51:21.173;388
10600;2018-09-19 13:41:13.660;NULL;7283
10600;2018-09-19 13:41:05.740;NULL;7517
6235;2018-09-19 12:42:40.203;NULL;3552
3647;2018-09-19 11:21:54.987;NULL;7516
6235;2018-09-19 10:22:05.357;2018-09-19 17:58:23.257;2515
9136;2018-09-19 10:06:33.727;2018-12-03 11:38:27.847;343
3897;2018-09-19 10:01:40.977;2018-09-19 11:28:21.013;345
6150;2018-09-19 09:18:45.150;2018-09-20 10:39:22.757;3745
8057;2018-09-19 09:04:59.633;2018-09-20 10:39:32.697;5066
10598;2018-09-19 08:59:50.803;2018-09-19 16:42:16.160;346
3722;2018-09-18 17:42:17.933;2018-11-02 15:52:38.203;6152
6962;2018-09-18 17:03:32.437;NULL;7447
10443;2018-09-18 16:13:48.160;NULL;2471
6012;2018-09-18 16:04:52.103;2018-09-18 17:57:59.097;363
7982;2018-09-18 15:10:19.133;NULL;7457
10471;2018-09-18 14:33:29.227;2018-10-19 15:57:00.530;3734
3769;2018-09-18 14:26:39.523;2018-09-19 16:24:20.433;3713
6235;2018-09-18 13:33:28.057;2018-09-18 17:26:25.553;2515
6974;2018-09-18 13:22:59.100;2018-09-19 10:45:08.567;6170
9136;2018-09-18 11:58:47.037;2018-09-18 17:46:38.887;3745
10458;2018-09-18 11:54:26.450;NULL;314
10458;2018-09-18 09:48:59.997;NULL;6212
9136;2018-09-18 09:20:15.373;2018-09-18 17:46:27.497;3757
3404;2018-09-18 09:12:18.517;2018-09-19 17:16:46.027;3748
3252;2018-09-17 15:43:14.000;NULL;7514
6094;2018-09-17 15:05:47.977;2018-09-17 16:48:45.723;3713
10493;2018-09-17 14:57:08.693;2018-11-01 14:48:14.790;3724
3480;2018-09-17 14:42:25.220;NULL;6217
9188;2018-09-17 14:10:50.867;2018-09-27 11:11:31.777;3753
3896;2018-09-17 13:40:50.980;NULL;314
3703;2018-09-17 13:21:44.847;2018-09-17 13:22:03.583;401
10600;2018-09-17 13:01:12.553;NULL;2472
6283;2018-09-17 12:56:56.903;NULL;5078
11783;2018-09-17 10:56:50.063;NULL;11785
6158;2018-09-17 10:53:52.767;2018-09-17 17:11:42.457;3757
6135;2018-09-17 09:10:04.740;2018-09-17 14:02:18.927;3659
6277;2018-09-17 08:54:55.033;2018-09-17 16:31:19.727;362
3577;2018-09-17 08:35:54.480;2018-09-17 17:17:19.333;3745
11783;2018-09-17 08:08:25.673;NULL;4
6274;2018-09-17 08:08:15.583;2018-09-17 16:31:26.647;363
7992;2018-09-16 21:42:57.413;NULL;7449
9145;2018-09-16 21:42:29.790;NULL;7448
6942;2018-09-16 21:41:22.070;NULL;7512
6949;2018-09-16 12:35:26.677;NULL;7445
3404;2018-09-14 15:48:13.250;2018-09-14 17:25:40.573;336
11783;2018-09-14 15:11:58.443;NULL;314
10516;2018-09-14 13:08:54.160;2018-11-28 09:29:50.283;1300
4987;2018-09-14 12:59:06.327;2018-10-15 17:06:55.160;3587
4987;2018-09-14 12:57:56.703;2018-10-15 17:06:40.677;6148
6972;2018-09-14 12:57:23.610;2018-09-14 16:35:16.013;3748
6972;2018-09-14 12:57:06.640;2018-09-14 16:49:02.720;382
3849;2018-09-14 12:36:03.510;2018-09-14 16:44:48.093;401
10447;2018-09-14 10:34:05.327;2018-09-14 10:34:34.263;347
10512;2018-09-14 08:27:34.097;NULL;434
6194;2018-09-13 13:11:15.837;2018-09-13 15:55:30.680;401
10642;2018-09-13 11:11:40.603;NULL;314
10642;2018-09-13 11:11:34.433;NULL;4
10642;2018-09-13 11:11:28.387;NULL;7241
6235;2018-09-13 10:55:00.227;2018-09-13 15:31:36.437;377
3404;2018-09-13 10:46:35.020;2018-09-13 17:05:53.230;336
8043;2018-09-13 10:07:16.680;NULL;1296
6116;2018-09-13 09:16:14.497;2018-09-14 19:12:52.417;3745
3287;2018-09-13 08:18:18.947;2018-09-13 15:31:57.237;392
6303;2018-09-12 12:06:27.563;2018-09-12 16:33:54.087;3745
3946;2018-09-12 10:46:37.113;NULL;7301
6220;2018-09-12 10:16:03.843;2018-09-12 17:07:20.547;3753
9093;2018-09-12 10:10:32.187;2018-09-12 17:37:44.667;3659
9093;2018-09-12 10:10:15.670;2018-09-12 17:37:34.727;347
6218;2018-09-12 09:50:08.220;2018-09-26 16:53:05.887;369
6218;2018-09-12 09:49:50.047;2018-11-15 14:34:47.507;314
6218;2018-09-12 09:48:54.937;2018-11-15 14:22:01.207;107
6218;2018-09-12 09:48:22.983;NULL;1
6218;2018-09-12 09:48:14.373;NULL;3724
3287;2018-09-12 09:22:43.473;2018-09-12 15:36:20.303;5066
6205;2018-09-11 16:15:25.367;NULL;3724
10634;2018-09-11 15:20:24.897;2018-09-11 15:20:32.287;2500
11783;2018-09-11 13:44:44.190;NULL;461
6285;2018-09-11 12:20:01.333;NULL;7293
9070;2018-09-11 12:19:16.100;NULL;7294
6289;2018-09-11 12:18:33.660;NULL;7295
6266;2018-09-11 12:17:25.897;NULL;7296
4982;2018-09-11 11:16:44.780;2018-09-11 17:28:03.387;3748
6285;2018-09-11 11:09:40.873;NULL;7292
9070;2018-09-11 11:08:47.137;NULL;7290
6289;2018-09-11 11:07:51.107;NULL;7286
6266;2018-09-11 11:07:21.043;NULL;7291
3469;2018-09-11 11:00:52.407;2018-10-02 10:12:54.963;436
3469;2018-09-11 11:00:37.327;2018-10-02 10:12:52.870;411
3616;2018-09-11 10:47:42.723;NULL;314
3404;2018-09-11 10:47:31.700;2018-09-11 17:34:33.950;336
3616;2018-09-11 10:47:23.207;NULL;7285
11850;2018-09-11 10:46:15.327;NULL;18
11850;2018-09-11 10:46:06.793;2018-10-03 08:58:34.430;6128
11850;2018-09-11 09:31:42.447;2018-09-11 13:48:58.693;401
6094;2018-09-11 09:22:26.100;2018-09-12 18:19:25.613;3590
6520;2018-09-10 13:57:30.713;2018-09-10 18:37:58.220;3659
3973;2018-09-10 12:56:27.377;NULL;3686
9415;2018-09-10 12:39:50.670;NULL;3687
10618;2018-09-10 10:26:00.873;NULL;1276
3920;2018-09-10 10:16:54.090;NULL;1396
3686;2018-09-10 09:09:49.847;2018-09-10 17:04:40.197;3753
3832;2018-09-10 08:50:44.107;2018-09-13 16:05:34.337;388
3758;2018-09-10 08:22:36.113;NULL;3688
3915;2018-09-10 08:04:07.997;2018-10-23 13:00:00.140;3767
3772;2018-09-07 17:18:51.953;2018-09-13 17:58:20.540;6151
11802;2018-09-07 16:55:40.197;NULL;27
10600;2018-09-07 16:52:13.973;2018-09-24 09:11:53.353;314
10600;2018-09-07 16:52:11.317;NULL;4
10600;2018-09-07 16:52:08.410;2018-09-24 09:11:47.773;6213
3809;2018-09-07 10:59:49.667;NULL;3724
10535;2018-09-07 10:59:14.040;NULL;3724
10607;2018-09-07 10:58:47.900;NULL;3724
10516;2018-09-07 10:58:19.557;NULL;3724
6977;2018-09-07 10:57:42.820;NULL;3724
10461;2018-09-07 10:55:05.557;NULL;3724
10462;2018-09-07 10:50:33.320;NULL;3724
9067;2018-09-07 10:50:28.820;2018-09-07 17:42:01.050;347
6103;2018-09-07 10:15:14.367;2018-09-07 17:59:49.620;3651
6199;2018-09-07 09:09:03.463;2018-11-12 10:24:01.500;2502
11844;2018-09-06 17:52:11.733;2018-09-06 17:52:39.827;336
10632;2018-09-06 12:38:34.703;NULL;32
3722;2018-09-06 10:49:05.697;NULL;7284
6235;2018-09-06 09:03:28.393;2018-10-01 10:29:45.570;384
8014;2018-09-05 17:22:30.640;2018-09-07 17:18:48.737;6151
3726;2018-09-05 17:05:53.510;NULL;5116
3911;2018-09-05 14:31:07.060;2018-09-13 13:51:40.647;3765
11803;2018-09-05 13:42:35.327;NULL;418
11803;2018-09-05 13:17:38.457;NULL;295
10668;2018-09-05 12:53:39.107;NULL;376
6973;2018-09-05 11:49:02.600;NULL;3583
3974;2018-09-05 09:40:25.143;NULL;4
3345;2018-09-04 14:58:27.547;NULL;14
6017;2018-09-04 13:39:15.883;2018-09-07 16:37:59.637;3566
3950;2018-09-04 13:34:26.337;NULL;7255
6205;2018-09-04 12:47:32.713;NULL;236
10476;2018-09-04 11:01:55.743;NULL;224
6103;2018-09-04 09:33:16.007;2018-09-04 17:27:02.243;3651
9252;2018-09-03 17:54:15.517;2018-09-18 16:27:51.190;448
11800;2018-09-03 16:54:36.353;2018-09-03 17:28:00.710;3757
10622;2018-09-03 15:36:23.207;NULL;5061
10461;2018-09-03 15:34:07.160;NULL;7252
10516;2018-09-03 15:29:30.907;NULL;7250
10462;2018-09-03 15:26:19.313;NULL;7253
10477;2018-09-03 15:19:08.983;NULL;7251
10472;2018-09-03 14:02:27.137;NULL;420
3688;2018-09-03 13:44:43.927;NULL;314
3688;2018-09-03 13:44:37.850;2018-11-13 11:05:27.783;6193
6168;2018-09-03 11:28:29.533;2018-09-03 15:46:19.647;3651
10634;2018-09-03 11:09:38.113;NULL;412
6092;2018-09-03 10:14:48.210;2018-09-03 17:40:32.240;437
3772;2018-09-03 10:13:01.790;2018-09-03 16:22:42.487;3713
6288;2018-09-03 09:27:21.420;2018-09-03 17:08:18.937;364
3616;2018-09-03 08:38:19.810;2018-10-11 12:14:03.467;344
10493;2018-09-03 07:11:17.060;NULL;7249
10493;2018-09-03 07:09:49.403;NULL;5086
11790;2018-08-30 15:52:48.297;2018-11-26 12:19:38.877;1351
11790;2018-08-30 15:51:57.667;2018-11-26 12:19:36.800;1351
11790;2018-08-30 15:39:18.373;2018-12-04 08:58:37.070;3645
6050;2018-08-30 15:13:46.827;2018-09-20 12:23:57.783;7248
10512;2018-08-30 14:25:31.503;NULL;4
10462;2018-08-30 14:24:58.300;NULL;4
10535;2018-08-30 14:24:36.033;NULL;4
10461;2018-08-30 14:24:01.707;NULL;4
6973;2018-08-30 14:23:16.360;NULL;4
6977;2018-08-30 14:10:22.777;NULL;314
6977;2018-08-30 14:07:10.543;NULL;7247
10446;2018-08-30 13:38:18.130;NULL;6208
10516;2018-08-30 13:33:46.503;2018-09-03 15:29:18.127;5093
10516;2018-08-30 13:33:43.237;NULL;7237
10477;2018-08-30 13:32:29.020;2018-09-03 15:19:31.953;5094
10477;2018-08-30 13:32:24.910;NULL;7236
10622;2018-08-30 13:31:28.410;2018-09-03 15:36:13.737;5095
10622;2018-08-30 13:31:23.893;NULL;7235
10461;2018-08-30 13:30:44.927;2018-09-03 15:33:41.847;5091
10461;2018-08-30 13:30:40.927;NULL;7234
10462;2018-08-30 13:29:57.080;2018-09-03 15:25:58.517;5092
10462;2018-08-30 13:29:48.207;NULL;7233
10618;2018-08-30 13:05:32.263;NULL;314
10618;2018-08-30 13:05:23.917;NULL;4
10493;2018-08-30 13:05:04.717;NULL;314
10493;2018-08-30 13:04:59.717;NULL;4
10632;2018-08-30 13:04:13.810;NULL;4
10632;2018-08-30 13:04:05.403;NULL;314
10632;2018-08-30 13:04:00.777;NULL;6199
10519;2018-08-30 12:53:12.877;2018-09-19 08:09:19.853;6205
10621;2018-08-30 09:32:15.177;NULL;14
3948;2018-08-30 09:22:05.507;2018-08-30 12:44:08.013;369
10670;2018-08-30 09:17:59.827;NULL;5078
3849;2018-08-30 09:17:25.657;NULL;5078
10519;2018-08-30 08:46:50.683;2018-08-30 17:50:20.557;3767
9124;2018-08-29 15:36:31.647;NULL;314
10434;2018-08-29 15:18:14.857;NULL;66
10622;2018-08-29 15:16:49.483;NULL;4
10477;2018-08-29 15:16:37.733;NULL;4
10516;2018-08-29 15:16:25.607;NULL;4
10465;2018-08-29 15:11:04.573;NULL;442
10631;2018-08-29 15:10:45.620;2018-10-04 17:05:57.423;442
10434;2018-08-29 15:10:30.807;2018-08-29 15:17:16.483;442
10569;2018-08-29 15:10:16.293;2018-12-04 10:18:37.307;442
10611;2018-08-29 15:10:00.887;NULL;442
10491;2018-08-29 15:09:43.557;NULL;241
10616;2018-08-29 15:09:07.447;NULL;442
10462;2018-08-29 14:49:41.317;NULL;7232
10461;2018-08-29 14:47:50.987;NULL;7231
10622;2018-08-29 14:45:33.800;NULL;7230
6973;2018-08-29 14:41:43.253;NULL;314
6973;2018-08-29 14:41:39.033;2018-09-05 11:51:10.257;6213
10512;2018-08-29 14:40:52.610;NULL;314
10512;2018-08-29 14:40:50.407;NULL;6214
10462;2018-08-29 14:40:05.720;NULL;314
10462;2018-08-29 14:40:03.203;NULL;6215
10535;2018-08-29 14:39:16.703;NULL;314
10535;2018-08-29 14:39:13.500;NULL;7229
10461;2018-08-29 14:37:09.657;NULL;7226
10461;2018-08-29 14:37:07.627;NULL;314
10622;2018-08-29 14:36:20.250;NULL;314
10622;2018-08-29 14:36:18.140;NULL;6177
10477;2018-08-29 14:35:36.327;NULL;314
10477;2018-08-29 14:35:33.860;NULL;7225
10516;2018-08-29 14:34:55.797;NULL;314
10516;2018-08-29 14:34:22.610;NULL;6179
3477;2018-08-29 13:30:08.570;NULL;17
3493;2018-08-29 10:58:28.503;2018-08-29 14:22:15.777;3757
10605;2018-08-29 10:08:32.547;NULL;1416
6235;2018-08-29 09:41:32.337;2018-08-29 17:49:10.210;3721
6288;2018-08-29 09:40:00.960;2018-08-29 10:20:45.740;363
4982;2018-08-29 09:38:41.007;2018-09-06 08:46:02.620;347
3279;2018-08-29 09:26:45.507;2018-10-05 12:49:56.087;368
3279;2018-08-29 09:26:35.347;2018-10-05 12:50:06.633;4803
6116;2018-08-29 09:14:05.423;2018-08-29 16:54:48.107;3745
10477;2018-08-28 15:30:59.827;NULL;7227
10516;2018-08-28 15:30:00.187;NULL;7228
10493;2018-08-28 14:51:26.613;NULL;7224
6938;2018-08-28 11:54:39.123;2018-10-02 14:09:05.103;5108
6937;2018-08-28 11:39:12.977;2018-12-06 17:44:00.337;1
6937;2018-08-28 11:35:01.493;NULL;7223
7979;2018-08-28 11:27:08.677;2018-10-02 14:08:14.290;5109
3183;2018-08-28 10:10:46.510;NULL;7222
9189;2018-08-28 10:02:15.663;2018-08-28 18:14:51.800;3757
9068;2018-08-28 09:58:19.020;2018-09-06 16:18:55.153;5066
10632;2018-08-28 09:54:27.367;NULL;14
9423;2018-08-28 09:26:22.260;2018-09-11 12:46:11.750;1424
6116;2018-08-28 09:25:36.637;2018-08-28 16:34:24.907;3745
3832;2018-08-28 09:20:40.967;2018-09-13 16:05:43.417;370
3758;2018-08-28 08:27:14.280;2018-08-28 17:24:19.437;3721
3436;2018-08-28 08:01:10.367;NULL;4
10472;2018-08-27 15:12:17.507;NULL;5083
9252;2018-08-27 15:09:46.650;2018-08-29 13:14:31.597;344
9252;2018-08-27 15:09:33.057;2018-08-29 13:14:48.190;342
6116;2018-08-27 14:48:36.033;2018-08-27 17:45:58.000;3767
3558;2018-08-27 14:44:43.173;2018-08-30 16:41:40.787;354
3814;2018-08-27 13:48:36.423;2018-08-28 18:09:48.653;6151
3571;2018-08-27 12:47:36.523;2018-09-03 10:12:57.133;3713
9132;2018-08-27 12:42:54.803;2018-08-27 17:57:33.723;3745
3571;2018-08-27 10:59:07.660;2018-08-27 16:56:09.660;3721
3571;2018-08-27 10:54:31.080;2018-08-27 16:57:00.237;381
3896;2018-08-27 10:32:33.600;NULL;7221
3836;2018-08-27 09:56:38.667;2018-08-29 09:39:33.633;363
8052;2018-08-27 09:44:51.147;2018-08-27 10:36:02.713;4801
3279;2018-08-27 09:37:03.740;2018-09-19 08:00:46.967;346
3619;2018-08-27 09:20:12.290;2018-09-06 08:46:16.310;353
3558;2018-08-27 09:19:51.993;2018-08-27 10:54:55.720;392
8052;2018-08-27 09:10:56.200;2018-08-27 10:35:48.853;2604
8052;2018-08-27 09:10:52.980;2018-08-27 10:36:08.853;5076
8052;2018-08-27 09:10:49.293;2018-08-27 10:35:10.463;3598
8052;2018-08-27 09:10:45.793;2018-08-27 10:36:15.837;6204
8052;2018-08-27 09:10:39.200;2018-08-27 10:36:19.493;6205
6277;2018-08-27 08:33:23.640;2018-08-27 16:12:57.110;364
3577;2018-08-27 08:32:57.123;2018-08-27 08:52:02.707;5066
3722;2018-08-24 17:44:16.400;2018-09-12 13:12:41.790;6152
3279;2018-08-24 14:24:29.940;2018-09-19 08:02:45.437;456
3279;2018-08-24 13:47:05.787;2018-09-19 08:01:20.980;248
3279;2018-08-24 13:36:42.487;NULL;6207
3279;2018-08-24 13:36:35.797;NULL;6207
3279;2018-08-24 13:36:31.097;NULL;6207
3279;2018-08-24 13:36:26.957;NULL;6207
3279;2018-08-24 13:36:22.283;2018-09-19 08:05:30.450;6207
3279;2018-08-24 13:36:16.957;2018-09-19 08:05:27.827;6207
3279;2018-08-24 13:29:51.170;2018-09-19 08:02:01.137;6209
3279;2018-08-24 13:24:42.310;2018-09-19 08:03:07.733;203
3279;2018-08-24 11:13:40.530;2018-09-19 08:02:22.077;115
4998;2018-08-24 10:08:33.797;2018-08-27 09:19:48.383;392
3279;2018-08-24 10:07:14.447;2018-09-19 08:01:40.467;73
3234;2018-08-24 09:26:29.557;2018-08-24 17:07:01.157;3767
3279;2018-08-24 09:08:51.597;2018-09-19 08:05:23.733;19
3279;2018-08-24 09:08:44.143;2018-09-19 08:05:20.890;19
3279;2018-08-24 09:08:34.567;2018-09-19 08:05:17.297;19
3279;2018-08-24 09:08:24.503;2018-09-19 08:04:50.060;4811
3279;2018-08-24 09:08:10.160;2018-09-19 08:04:03.153;3563
3279;2018-08-24 09:07:53.643;2018-09-19 08:04:20.093;4809
3279;2018-08-24 09:07:36.893;2018-09-03 17:43:34.147;6148
3279;2018-08-24 09:07:27.237;2018-09-03 17:44:26.303;382
3279;2018-08-24 09:07:17.940;2018-09-19 08:04:34.187;3719
3279;2018-08-24 09:07:03.127;2018-09-03 17:43:44.020;6130
3680;2018-08-24 08:32:32.460;2018-09-05 12:53:48.667;3659
6212;2018-08-23 15:23:30.467;2018-08-23 15:23:44.920;5066
3279;2018-08-23 15:06:31.023;NULL;14
10453;2018-08-23 10:32:54.557;2018-08-23 18:13:43.963;448
10453;2018-08-23 10:32:41.900;2018-08-23 11:24:12.917;3659
3136;2018-08-23 10:23:53.427;2018-08-23 18:16:32.603;455
3734;2018-08-23 09:56:43.403;2018-11-28 08:50:57.380;3579
3772;2018-08-23 09:18:11.203;2018-09-03 10:15:08.367;388
10512;2018-08-22 15:35:46.097;NULL;1320
10462;2018-08-22 15:33:00.613;NULL;1322
10535;2018-08-22 15:28:09.737;NULL;3691
10643;2018-08-22 15:25:45.173;NULL;2478
10461;2018-08-22 15:19:51.313;NULL;3674
10465;2018-08-22 15:17:59.623;NULL;6221
10622;2018-08-22 15:12:12.840;NULL;1167
10631;2018-08-22 15:10:22.043;NULL;3666
10434;2018-08-22 15:09:21.310;NULL;3672
6977;2018-08-22 15:07:03.247;NULL;3703
10477;2018-08-22 15:05:19.747;NULL;3664
10476;2018-08-22 14:57:20.617;NULL;2486
10569;2018-08-22 14:55:54.477;NULL;2462
10472;2018-08-22 14:53:38.650;NULL;3693
10516;2018-08-22 14:51:16.553;2018-09-14 13:08:28.083;1294
10611;2018-08-22 13:43:37.583;NULL;2460
10444;2018-08-22 13:39:48.177;NULL;1331
10471;2018-08-22 13:30:27.440;2018-09-17 13:01:01.363;2472
10491;2018-08-22 13:28:19.047;NULL;2491
10616;2018-08-22 13:26:14.423;NULL;1227
10612;2018-08-22 13:24:30.547;2018-10-22 09:24:28.353;2481
6201;2018-08-22 11:09:55.483;2018-10-31 15:28:25.470;5004
3640;2018-08-22 11:07:16.043;NULL;314
3640;2018-08-22 11:06:51.167;NULL;6216
3558;2018-08-22 09:49:03.703;NULL;6218
3772;2018-08-22 09:18:49.787;2018-08-22 16:23:00.997;5066
3234;2018-08-22 09:16:22.833;2018-08-22 17:06:03.697;362
