idBudget;bgUren;bgStatus;bgidActivity;bgidProject;idCompany
53706;16;Closed;556;10500;111741
53707;8;Closed;556;10500;111741
53708;12;Closed;556;10500;111741
56733;8;Closed;556;10500;111741
56734;12;Closed;556;10500;111741
57049;12;Closed;556;10500;111741
56735;8;Closed;207;10500;111741
51602;4;Closed;207;10345;111396
51598;4;Closed;556;10345;111396
51599;4;Closed;205;10345;111396
52683;10;Closed;205;10345;111396
59881;7;Closed;207;10345;111396
26902;0;Active;NULL;6072;111396
44199;24;Closed;203;6072;111396
44200;14;Closed;203;6072;111396
52379;14;Closed;203;6072;111396
26903;0;Active;NULL;6072;111396
37001;38;Closed;492;6072;111396
43466;8;Closed;203;6072;111396
44201;14;Closed;203;6072;111396
44202;14;Closed;203;6072;111396
44203;14;Closed;203;6072;111396
61913;2;Inactive;204;13593;111396
61914;3;Inactive;203;13593;111396
61915;3;Inactive;204;13593;111396
61917;2;Inactive;207;13593;111396
48594;18;Closed;492;8703;111396
45990;60;Closed;492;8703;111396
45991;40;Closed;492;8703;111396
45992;41;Closed;492;8703;111396
45995;20;Closed;492;8703;111396
45996;18;Closed;492;8703;111396
46320;8;Closed;492;8703;111396
28441;0;Closed;NULL;6307;111438
28440;0;Closed;NULL;6307;111438
45175;58;Closed;202;8596;1083
45176;54;Closed;202;8596;1083
45186;0;Closed;202;8596;1083
45191;16;Closed;202;8596;1083
45171;24;Closed;202;8596;1083
45172;16;Closed;202;8596;1083
59362;8;Closed;204;13213;1083
59367;8;Closed;207;13213;1083
59363;17;Closed;557;13213;1083
59364;24;Closed;556;13213;1083
59365;12;Closed;556;13213;1083
59366;4;Closed;556;13213;1083
48251;13;Closed;492;9873;1083
48252;6;Closed;492;9873;1083
48617;4;Closed;492;9873;1083
49866;12;Closed;202;10077;1083
49867;56;Closed;202;10077;1083
49865;16;Closed;202;10077;1083
45181;73;Closed;202;8596;1083
45182;8;Closed;202;8596;1083
45187;8;Closed;202;8596;1083
48248;0;Active;NULL;9873;1083
48249;0;Active;NULL;9873;1083
48250;14;Closed;202;9873;1083
45188;12;Closed;202;8596;1083
45189;24;Closed;202;8596;1083
45190;12;Closed;202;8596;1083
45178;67;Closed;202;8596;1083
45179;24;Closed;202;8596;1083
45180;20;Closed;202;8596;1083
43374;32;Closed;202;8353;1378
43375;4;Closed;202;8353;1378
43376;22;Closed;492;8353;1378
43372;38;Closed;202;8353;1378
43373;24;Closed;202;8353;1378
43370;14;Closed;202;8353;1378
40117;40;Closed;203;7983;1378
40118;15;Closed;203;7983;1378
40586;74;Closed;202;7983;1378
50851;11;Closed;203;10237;1378
46326;32;Closed;492;8734;1378
46323;88;Closed;492;8734;1378
46324;40;Closed;492;8734;1378
46325;50;Closed;492;8734;1378
40115;36;Closed;203;7983;1378
40116;40;Closed;203;7983;1378
48046;20;Closed;492;9843;1378
48048;40;Closed;492;9843;1378
48053;28;Closed;492;9843;1378
48054;25;Closed;492;9843;1378
48051;48;Closed;492;9843;1378
46322;80;Closed;492;8734;1378
45867;120;Closed;492;8687;1378
46022;16;Closed;492;8687;1378
45141;40;Active;492;8594;1378
45142;13;Active;492;8594;1378
45139;20;Active;492;8594;1378
45140;19;Active;492;8594;1378
43764;14;Closed;202;8354;1378
43765;42;Closed;202;8354;1378
43770;47;Closed;492;8354;1378
45868;24;Closed;492;8687;1378
45865;56;Closed;492;8687;1378
45866;64;Closed;492;8687;1378
43767;34;Closed;202;8354;1378
43768;27;Closed;202;8354;1378
43769;54;Closed;202;8354;1378
43762;4;Closed;492;8354;1378
44946;16;Closed;202;8354;1378
43763;16;Closed;202;8354;1378
43371;4;Closed;202;8353;1378
43367;8;Closed;202;8353;1378
43368;2;Closed;202;8353;1378
44954;16;Closed;202;8353;1378
43761;22;Closed;202;8354;1378
43766;21;Closed;202;8354;1378
59176;96;Closed;204;13184;1437
59177;40;Closed;235;13184;1437
59178;32;Closed;207;13184;1437
59179;96;Closed;204;13184;1437
59181;32;Active;207;13184;1437
59182;48;Closed;204;13184;1437
62703;56;Closed;204;13184;1437
52373;40;Closed;557;10389;1437
52376;30;Closed;207;10389;1437
51896;90;Closed;204;10389;1437
52371;80;Closed;203;10389;1437
52372;50;Closed;204;10389;1437
6859;0;Active;NULL;2128;1609
27250;2;Closed;203;2128;1609
57047;16;Closed;556;10500;111741
57048;8;Closed;556;10500;111741
60495;16;Closed;556;10500;111741
60496;8;Closed;556;10500;111741
60497;12;Closed;556;10500;111741
53850;8;Closed;556;10500;111741
53851;12;Closed;556;10500;111741
56732;16;Closed;556;10500;111741
61504;16;Closed;556;10500;111741
61505;8;Closed;556;10500;111741
61506;12;Closed;556;10500;111741
57050;8;Closed;207;10500;111741
57051;16;Closed;556;10500;111741
57052;8;Closed;556;10500;111741
65159;8;Active;556;10500;111741
65160;12;Active;556;10500;111741
65161;8;Active;207;10500;111741
61507;8;Closed;207;10500;111741
62541;16;Closed;556;10500;111741
62542;8;Closed;556;10500;111741
65155;8;Closed;556;10500;111741
65156;12;Closed;556;10500;111741
65157;8;Closed;207;10500;111741
62543;12;Closed;556;10500;111741
62544;8;Closed;207;10500;111741
65158;16;Active;556;10500;111741
65060;32;Active;557;10328;111741
59797;60;Active;556;10328;111741
36996;0;Active;NULL;7605;111741
36997;0;Active;NULL;7605;111741
52678;8;Closed;556;10500;111741
65154;16;Closed;556;10500;111741
60506;90;Active;557;13420;111741
48900;250;Closed;205;9954;111741
39184;650;Closed;202;7893;111741
51473;600;Active;556;10328;111741
51474;104;Active;207;10328;111741
53336;600;Active;557;10328;111741
60689;20;Active;557;13309;111741
59805;88;Active;556;13309;111741
66419;15;Active;207;13309;111741
60493;90;Active;557;13418;111741
60494;90;Active;556;13418;111741
60508;90;Active;556;13420;111741
46632;72;Closed;202;8781;111741
46633;48;Closed;204;8781;111741
46634;350;Closed;205;8781;111741
55886;30;Active;557;11838;111741
59802;20;Active;556;11838;111741
59803;10;Active;207;11838;111741
30883;0;Active;NULL;6680;111749
30884;0;Active;NULL;6680;111749
43634;8;Closed;202;8396;111783
43724;32;Closed;202;8396;111783
43725;40;Closed;202;8396;111783
43727;24;Closed;202;8396;111783
43728;6;Closed;202;8396;111783
43730;8;Closed;202;8396;111783
53071;144;Active;203;10548;111783
53072;60;Active;203;10548;111783
52497;40;Closed;204;10470;111783
52498;23;Closed;557;10470;111783
53247;0;Closed;204;10470;111783
52499;44;Closed;556;10470;111783
52500;30;Closed;207;10470;111783
40738;26;Active;203;8100;111783
39899;8;Closed;203;7990;111783
40340;44;Closed;203;7990;111783
40343;16;Closed;203;7990;111783
40779;8;Closed;203;7990;111783
40781;4;Closed;203;7990;111783
52496;40;Closed;204;10470;111783
40787;8;Closed;203;7990;111783
40789;4;Closed;203;7990;111783
40790;16;Inactive;203;7990;111783
40797;4;Inactive;203;7990;111783
40798;16;Inactive;203;7990;111783
40843;8;Closed;203;7990;111783
40806;16;Closed;203;7990;111783
40813;4;Closed;203;7990;111783
40814;16;Inactive;203;7990;111783
40821;4;Inactive;203;7990;111783
40822;16;Inactive;203;7990;111783
40782;16;Inactive;203;7990;111783
40830;16;Inactive;203;7990;111783
40837;4;Inactive;203;7990;111783
40838;16;Inactive;203;7990;111783
40846;16;Inactive;203;7990;111783
40854;16;Active;203;7990;111783
40805;4;Closed;203;7990;111783
50154;20;Active;492;7990;111783
48749;16;Active;492;7990;111783
48750;8;Active;492;7990;111783
40862;16;Active;203;7990;111783
40237;4;Closed;203;7990;111783
40829;4;Inactive;203;7990;111783
40803;8;Closed;203;7990;111783
40811;8;Inactive;203;7990;111783
40819;8;Inactive;203;7990;111783
40827;8;Inactive;203;7990;111783
40835;8;Inactive;203;7990;111783
50155;8;Active;492;7990;111783
50171;4;Closed;492;10127;111783
50172;1;Closed;492;10127;111783
51659;30;Active;203;10353;111783
52407;64;Active;203;10353;111783
52406;80;Active;203;10353;111783
40795;8;Inactive;203;7990;111783
60054;72;Closed;204;13255;111783
60055;72;Closed;204;13255;111783
60050;64;Closed;204;13255;111783
60051;32;Closed;204;13255;111783
60052;32;Closed;204;13255;111783
60057;48;Closed;204;13255;111783
61479;56;Closed;204;13255;111783
61480;56;Closed;204;13255;111783
60058;48;Closed;204;13255;111783
12944;0;Active;NULL;2128;1609
49580;2;Closed;202;2128;1609
62060;2;Active;556;2128;1609
41184;142;Closed;236;7348;1609
52481;13;Closed;204;10423;1609
53313;6;Closed;207;10423;1609
53314;47;Closed;204;10423;1609
53315;55;Closed;557;10423;1609
53624;8;Active;203;10630;1609
53324;11;Closed;204;10423;1609
53325;58;Closed;557;10423;1609
53330;58;Closed;557;10423;1609
53331;60;Closed;556;10423;1609
52479;2;Closed;203;10423;1609
52480;5;Closed;207;10423;1609
52482;37;Closed;557;10423;1609
52483;9;Closed;556;10423;1609
52484;3;Closed;203;10423;1609
53092;8;Closed;207;10423;1609
53316;63;Closed;556;10423;1609
53323;16;Closed;207;10423;1609
53095;8;Closed;556;10423;1609
53318;24;Closed;207;10423;1609
53320;76;Closed;557;10423;1609
53321;55;Closed;556;10423;1609
53332;14;Closed;203;10423;1609
52475;6;Closed;207;10423;1609
53328;19;Closed;207;10423;1609
59462;4;Closed;207;10423;1609
59477;27;Closed;557;10423;1609
59466;2;Closed;556;10423;1609
53093;1;Closed;204;10423;1609
53094;30;Closed;557;10423;1609
62514;16;Closed;557;10423;1609
62515;48;Closed;556;10423;1609
62516;2;Closed;556;10423;1609
59475;1;Closed;207;10423;1609
53326;66;Closed;556;10423;1609
53327;11;Closed;203;10423;1609
65151;17;Closed;557;10423;1609
65152;115;Closed;556;10423;1609
65149;17;Closed;207;10423;1609
61512;2;Closed;207;10423;1609
62512;7;Closed;207;10423;1609
61515;3;Closed;556;10423;1609
67358;40;Active;207;10423;1609
67359;16;Active;225;10423;1609
67360;20;Active;557;10423;1609
67361;179;Active;556;10423;1609
67362;128;Active;556;10423;1609
65150;6;Closed;225;10423;1609
52164;12;Closed;207;10423;1609
52165;7;Closed;204;10423;1609
52166;14;Closed;557;10423;1609
52167;1;Closed;556;10423;1609
52331;1;Closed;203;10423;1609
52478;2;Closed;556;10423;1609
52470;22;Closed;207;10422;1609
52471;24;Closed;556;10422;1609
52472;71;Closed;557;10422;1609
56080;9;Closed;556;10422;1609
56081;25;Closed;557;10422;1609
56542;40;Closed;556;10422;1609
56547;38;Closed;557;10422;1609
56549;20;Closed;207;10422;1609
53089;21;Closed;557;10422;1609
53090;6;Closed;204;10422;1609
53091;2;Closed;207;10422;1609
53308;4;Closed;556;10422;1609
53741;16;Closed;556;10422;1609
53742;91;Closed;557;10422;1609
53748;13;Closed;207;10422;1609
53750;41;Closed;557;10422;1609
53751;12;Closed;204;10422;1609
52467;70;Closed;556;10422;1609
52468;175;Closed;557;10422;1609
52473;62;Closed;204;10422;1609
52474;10;Closed;207;10422;1609
53309;1;Closed;557;10422;1609
53311;6;Closed;207;10422;1609
53744;14;Closed;207;10422;1609
53745;26;Closed;556;10422;1609
53746;38;Closed;557;10422;1609
53752;13;Closed;207;10422;1609
56543;34;Closed;557;10422;1609
56545;18;Closed;207;10422;1609
56546;77;Closed;556;10422;1609
60502;15;Closed;207;10422;1609
61511;4;Closed;207;10422;1609
59798;101;Closed;556;10422;1609
59799;98;Closed;557;10422;1609
59801;13;Closed;207;10422;1609
60499;56;Closed;556;10422;1609
52160;118;Closed;557;10422;1609
52161;24;Closed;204;10422;1609
52162;18;Closed;207;10422;1609
56083;19;Closed;207;10422;1609
52469;49;Closed;204;10422;1609
61508;21;Closed;556;10422;1609
60401;16;Closed;205;13398;1609
51380;2;Active;203;3043;1609
44692;2;Closed;202;3043;1609
39922;16;Closed;202;7991;1609
39921;50;Closed;202;7991;1609
52159;53;Closed;556;10422;1609
50758;5;Closed;207;10225;1609
51830;0;Closed;203;10225;1609
60397;8;Closed;203;13398;1609
60398;16;Closed;203;13398;1609
60404;12;Closed;203;13398;1609
60399;24;Closed;205;13398;1609
41129;15;Closed;203;8155;1609
41115;116;Closed;205;8155;1609
41116;32;Closed;203;8155;1609
41122;100;Closed;203;8155;1609
50756;17;Closed;204;10225;1609
50757;61;Closed;204;10225;1609
41125;72;Closed;203;8155;1609
60059;40;Closed;204;13255;111783
60060;72;Closed;204;13255;111783
60053;40;Closed;204;13255;111783
67095;48;Active;204;13255;111783
67096;48;Active;204;13255;111783
60056;48;Closed;204;13255;111783
60061;72;Closed;204;13255;111783
60062;72;Active;207;13255;111783
61478;24;Closed;204;13255;111783
43329;7;Inactive;492;8252;111783
43113;10;Closed;203;8279;111783
43116;2;Closed;203;8321;111783
43117;10;Closed;203;8321;111783
45084;2;Active;492;8321;111783
67094;48;Active;204;13255;111783
48880;8;Active;203;8104;111783
48881;24;Active;203;8104;111783
48882;8;Inactive;203;8104;111783
48879;16;Inactive;203;8104;111783
41548;7;Closed;203;8228;111783
41547;2;Closed;203;8228;111783
48977;8;Closed;492;9971;111783
48978;12;Closed;492;9971;111783
48979;6;Closed;492;9971;111783
40077;45;Closed;203;8002;111783
40744;6;Closed;203;8104;111783
43935;4;Closed;203;8104;111783
46479;32;Active;492;8766;111783
46475;24;Closed;492;8766;111783
46476;128;Closed;492;8766;111783
46477;4;Closed;492;8766;111783
51336;0;Closed;NULL;8775;111783
51337;0;Closed;NULL;8775;111783
58849;10;Closed;204;13109;111783
58850;8;Closed;204;13109;111783
58853;12;Closed;204;13109;111783
46471;4;Closed;492;8766;111783
46472;2;Closed;492;8766;111783
46478;8;Closed;492;8766;111783
50233;32;Active;492;9952;111783
48965;20;Closed;492;9952;111783
48966;30;Closed;492;9952;111783
48964;150;Closed;492;9952;111783
48936;45;Closed;557;9958;111783
49305;4;Closed;492;10010;111783
48871;16;Inactive;492;9865;111783
48876;2;Active;492;9865;111783
48877;12;Inactive;492;9865;111783
49504;6;Closed;492;9865;111783
49505;3;Active;492;9865;111783
49502;4;Closed;492;9865;111783
45556;0;Closed;492;8642;111783
45623;32;Closed;492;8650;111783
45624;8;Closed;492;8650;111783
45625;8;Closed;492;8650;111783
48214;8;Closed;492;9865;111783
48215;6;Inactive;492;9865;111783
44472;6;Closed;492;8520;111783
44473;46;Closed;492;8520;111783
44474;10;Closed;492;8520;111783
44477;12;Closed;492;8520;111783
51338;0;Closed;NULL;8774;111783
51339;0;Closed;NULL;8774;111783
33699;0;Closed;NULL;7097;111783
37004;35;Closed;NULL;7097;111783
43814;44;Closed;202;7097;111783
48571;2;Closed;202;7097;111783
44293;3;Active;492;8488;111783
46394;7;Closed;492;8488;111783
44464;8;Closed;492;8431;111783
44465;12;Closed;492;8431;111783
44463;4;Closed;492;8431;111783
44471;2;Closed;492;8431;111783
45134;2;Closed;492;8431;111783
33698;0;Closed;NULL;7097;111783
43927;8;Closed;492;8431;111783
43928;20;Closed;492;8431;111783
43962;6;Inactive;492;8431;111783
43967;0;Closed;492;8431;111783
43929;2;Closed;492;8431;111783
43930;6;Closed;492;8431;111783
32696;0;Closed;NULL;6949;111809
32697;0;Closed;NULL;6949;111809
38008;14;Closed;202;7751;111817
38072;0;Closed;NULL;7751;111817
38073;0;Closed;NULL;7751;111817
33068;80;Active;NULL;6996;111833
38480;32;Active;NULL;7600;111833
36972;0;Active;NULL;7600;111833
41231;12;Closed;203;8167;111833
41345;8;Closed;203;8167;111833
33692;22;Closed;NULL;7096;111834
33693;4;Closed;492;7096;111834
33694;0;Closed;NULL;7096;111834
33695;0;Closed;NULL;7096;111834
45574;20;Closed;NULL;8648;111834
45575;16;Closed;NULL;8648;111834
45718;4;Closed;NULL;8648;111834
25983;0;Closed;NULL;5909;111866
36274;100;Closed;202;7368;111868
43881;100;Closed;202;7368;111868
41324;100;Closed;202;7368;111868
43107;100;Closed;202;7368;111868
45312;100;Closed;202;7368;111868
44795;100;Closed;202;7368;111868
68043;16;Active;207;15295;111868
67089;32;Active;233;15102;111868
67090;308;Active;556;15102;111868
67088;84;Active;207;15102;111868
67140;16;Closed;207;15126;111868
67467;0;Closed;557;15126;111868
67278;56;Active;236;15144;111868
66242;24;Active;556;14851;111868
66845;5;Active;207;14851;111868
64410;8;Active;233;14851;111868
64934;106;Active;556;14926;111868
66882;4;Active;207;14926;111868
64931;22;Active;556;14926;111868
62197;31;Active;207;13631;111868
62546;24;Closed;204;13690;111868
64411;34;Active;207;14851;111868
64408;80;Active;556;14851;111868
66240;80;Active;556;14851;111868
66241;3;Active;233;14851;111868
62199;32;Inactive;207;13631;111868
62194;63;Active;556;13631;111868
62195;32;Active;557;13631;111868
62200;32;Inactive;207;13631;111868
62189;64;Inactive;556;13631;111868
62191;32;Inactive;557;13631;111868
56168;5;Closed;202;11792;111868
56169;8;Closed;204;11792;111868
55526;93;Closed;205;11792;111868
55527;93;Closed;205;11792;111868
62187;63;Inactive;556;13631;111868
62192;32;Inactive;557;13631;111868
54040;230;Inactive;204;10700;111868
54041;480;Inactive;225;10700;111868
55528;25;Closed;207;11792;111868
55523;77;Closed;203;11792;111868
55524;25;Closed;207;11792;111868
55525;25;Closed;207;11792;111868
54039;380;Inactive;205;10700;111868
56100;121;Closed;205;10700;111868
54036;384;Inactive;205;10700;111868
54037;420;Inactive;556;10700;111868
54042;360;Inactive;204;10700;111868
54043;144;Inactive;207;10700;111868
53975;88;Closed;207;10700;111868
59866;384;Inactive;205;10700;111868
53969;160;Closed;205;10700;111868
53970;81;Closed;205;10700;111868
53971;150;Closed;205;10700;111868
54038;250;Inactive;205;10700;111868
59949;61;Inactive;205;10700;111868
59869;380;Inactive;205;10700;111868
53972;68;Closed;204;10700;111868
53968;174;Closed;205;10700;111868
53973;212;Closed;225;10700;111868
53974;128;Closed;204;10700;111868
62580;420;Active;205;10700;111868
62581;180;Active;204;10700;111868
59867;420;Inactive;556;10700;111868
59868;250;Inactive;557;10700;111868
59873;144;Inactive;207;10700;111868
59948;60;Inactive;205;10700;111868
62584;120;Active;207;10700;111868
64201;312;Active;205;10700;111868
59870;230;Inactive;204;10700;111868
59871;480;Inactive;225;10700;111868
59872;390;Inactive;204;10700;111868
59952;24;Inactive;204;10700;111868
62577;384;Active;205;10700;111868
62578;520;Active;556;10700;111868
62579;420;Active;557;10700;111868
62585;384;Inactive;205;10700;111868
62582;480;Active;225;10700;111868
62583;390;Active;204;10700;111868
60233;416;Closed;204;10466;111868
60234;216;Closed;204;10466;111868
64206;104;Active;204;10700;111868
66581;0;Closed;205;10700;111868
64198;380;Active;205;10700;111868
64200;480;Active;557;10700;111868
64194;416;Active;204;10466;111868
64196;64;Closed;557;10466;111868
52426;160;Closed;557;10466;111868
59024;40;Closed;204;10466;111868
58361;100;Closed;556;10466;111868
61255;20;Active;563;10466;111868
55667;216;Closed;204;10466;111868
55668;450;Closed;557;10466;111868
52424;416;Closed;204;10466;111868
52425;216;Closed;204;10466;111868
60235;450;Closed;557;10466;111868
64193;416;Active;204;10466;111868
52422;312;Closed;204;10463;111868
52596;300;Closed;557;10463;111868
52763;120;Closed;204;10463;111868
52423;104;Closed;232;10463;111868
55664;359;Closed;204;10466;111868
55666;416;Closed;204;10466;111868
64188;120;Active;204;10463;111868
64184;312;Active;204;10463;111868
59896;312;Closed;204;10463;111868
59897;312;Closed;204;10463;111868
59898;104;Closed;232;10463;111868
59900;120;Closed;204;10463;111868
55679;312;Closed;204;10463;111868
55680;104;Closed;232;10463;111868
55681;300;Closed;557;10463;111868
55682;120;Closed;204;10463;111868
52421;312;Closed;204;10463;111868
64186;104;Active;232;10463;111868
51445;32;Closed;205;10322;111868
51900;40;Active;205;10390;111868
51901;8;Active;203;10390;111868
52307;8;Closed;205;10449;111868
52309;2;Closed;207;10449;111868
55678;312;Closed;204;10463;111868
51446;0;Closed;207;10254;111868
50974;160;Closed;205;10254;111868
50975;60;Closed;205;10254;111868
50977;66;Closed;207;10254;111868
51433;0;Closed;203;10254;111868
51443;80;Closed;205;10322;111868
51135;55;Closed;202;10196;111868
51136;136;Closed;204;10196;111868
51137;120;Closed;204;10196;111868
50647;25;Closed;207;10196;111868
67318;72;Active;203;15149;111868
51332;40;Closed;205;10254;111868
56698;2;Closed;207;10619;111868
53509;20;Closed;205;10619;111868
53510;4;Closed;207;10619;111868
50035;24;Closed;204;10104;111868
50036;5;Closed;207;10104;111868
50413;258;Closed;202;10157;111868
61166;41;Closed;557;13472;111868
61167;80;Closed;556;13472;111868
61534;6;Closed;203;13516;111868
61535;2;Closed;207;13516;111868
56697;23;Closed;556;10619;111868
53925;0;Closed;205;10619;111868
60941;4;Closed;204;13455;111868
61041;26;Inactive;556;13465;111868
61042;8;Inactive;207;13465;111868
62283;4;Inactive;556;13465;111868
61789;6;Inactive;557;13465;111868
61168;55;Closed;207;13472;111868
56956;125;Closed;557;10420;111868
60972;4;Closed;557;13455;111868
60973;4;Closed;556;13455;111868
60969;5;Closed;557;13455;111868
60970;3;Closed;556;13455;111868
60971;4;Closed;207;13455;111868
56957;125;Closed;557;10420;111868
53545;0;Closed;557;10420;111868
59279;414;Closed;556;10420;111868
59284;33;Closed;557;10420;111868
59285;41;Closed;207;10420;111868
56955;375;Closed;556;10420;111868
63095;0;Active;233;10420;111868
53932;0;Closed;563;10420;111868
59280;24;Closed;557;10420;111868
59281;180;Closed;557;10420;111868
59282;99;Closed;207;10420;111868
59283;128;Closed;556;10420;111868
63097;0;Active;557;10420;111868
56958;133;Closed;207;10420;111868
56959;38;Closed;233;10420;111868
56960;0;Closed;557;10420;111868
63098;272;Active;557;10420;111868
63099;106;Active;207;10420;111868
52096;375;Closed;556;10420;111868
52097;125;Closed;557;10420;111868
52098;125;Closed;557;10420;111868
52099;133;Closed;207;10420;111868
52100;38;Closed;233;10420;111868
63096;436;Active;556;10420;111868
52756;93;Closed;205;10419;111868
52757;25;Closed;207;10419;111868
52759;77;Closed;205;10419;111868
52760;17;Closed;207;10419;111868
53052;8;Closed;204;10419;111868
53527;8;Closed;204;10419;111868
52069;50;Closed;556;10418;111868
52070;60;Closed;557;10418;111868
52071;60;Closed;557;10418;111868
52077;100;Closed;557;10418;111868
52095;93;Closed;205;10419;111868
52755;29;Closed;207;10419;111868
52087;56;Closed;556;10418;111868
52064;16;Closed;556;10418;111868
52065;30;Closed;557;10418;111868
52066;30;Closed;557;10418;111868
52063;116;Closed;203;10418;111868
52068;24;Closed;557;10418;111868
52074;100;Closed;557;10418;111868
52075;100;Closed;557;10418;111868
52076;100;Closed;557;10418;111868
52082;108;Closed;556;10418;111868
52079;40;Closed;556;10418;111868
52080;60;Closed;556;10418;111868
52090;4;Closed;557;10418;111868
52091;250;Closed;207;10418;111868
52092;94;Closed;233;10418;111868
52276;104;Closed;203;10418;111868
52067;30;Closed;557;10418;111868
52073;32;Closed;556;10418;111868
54023;0;Closed;557;10418;111868
52277;80;Closed;203;10418;111868
52278;120;Closed;203;10418;111868
52279;160;Closed;556;10418;111868
52083;40;Closed;556;10418;111868
52089;4;Closed;557;10418;111868
55953;64;Closed;557;10418;111868
55958;24;Closed;557;10418;111868
55960;48;Closed;556;10418;111868
55961;100;Closed;556;10418;111868
52281;40;Closed;557;10418;111868
52282;104;Closed;204;10418;111868
55954;64;Closed;557;10418;111868
55956;0;Closed;556;10418;111868
55957;24;Closed;557;10418;111868
55962;145;Closed;557;10418;111868
52297;0;Closed;556;10418;111868
54024;0;Closed;557;10418;111868
55965;84;Closed;557;10418;111868
55971;56;Closed;557;10418;111868
55972;56;Closed;557;10418;111868
55973;40;Closed;204;10418;111868
55969;32;Closed;556;10418;111868
55970;32;Closed;557;10418;111868
59237;8;Closed;556;10418;111868
59242;4;Closed;556;10418;111868
59243;40;Closed;556;10418;111868
59250;0;Closed;557;10418;111868
55963;145;Closed;557;10418;111868
55964;4;Closed;556;10418;111868
59259;12;Closed;557;10418;111868
59262;191;Closed;556;10418;111868
59267;336;Active;556;10418;111868
59268;0;Closed;557;10418;111868
59234;192;Closed;556;10418;111868
59235;48;Closed;203;10418;111868
59668;0;Closed;556;10418;111868
56570;0;Closed;557;10418;111868
56571;0;Closed;557;10418;111868
57089;40;Closed;556;10418;111868
59252;8;Closed;557;10418;111868
59253;8;Closed;557;10418;111868
58525;24;Closed;557;10418;111868
58526;16;Closed;556;10418;111868
53917;0;Closed;556;10418;111868
59230;160;Closed;233;10418;111868
59270;16;Closed;557;10418;111868
59294;0;Closed;556;10418;111868
59247;4;Closed;556;10418;111868
59249;4;Closed;557;10418;111868
59256;10;Closed;557;10418;111868
59257;10;Closed;557;10418;111868
57103;0;Closed;556;10418;111868
58524;24;Closed;557;10418;111868
59273;56;Closed;204;10418;111868
59274;100;Closed;557;10418;111868
59667;0;Closed;557;10418;111868
57075;36;Closed;203;10418;111868
59231;329;Closed;207;10418;111868
59238;8;Closed;556;10418;111868
57084;40;Closed;557;10418;111868
57101;416;Closed;207;10418;111868
57102;124;Closed;233;10418;111868
58503;96;Closed;203;10418;111868
59265;16;Closed;557;10418;111868
59272;4;Active;204;10418;111868
60760;0;Closed;557;10418;111868
60761;0;Closed;557;10418;111868
60762;0;Closed;556;10418;111868
59940;0;Closed;556;10418;111868
57076;48;Closed;204;10418;111868
57083;40;Closed;557;10418;111868
60763;0;Closed;557;10418;111868
61124;0;Closed;204;10418;111868
62605;52;Active;557;10418;111868
62614;90;Closed;556;10418;111868
58522;8;Closed;556;10418;111868
60759;0;Closed;557;10418;111868
62798;70;Active;556;10418;111868
62799;48;Active;557;10418;111868
62800;48;Active;557;10418;111868
62806;8;Closed;557;10418;111868
62808;24;Closed;556;10418;111868
60758;0;Closed;557;10418;111868
62898;16;Closed;204;10418;111868
62899;16;Closed;556;10418;111868
62900;60;Active;557;10418;111868
62901;60;Active;557;10418;111868
62906;16;Closed;556;10418;111868
62658;24;Closed;556;10418;111868
63107;96;Active;556;10418;111868
62601;52;Active;203;10418;111868
62603;368;Active;207;10418;111868
62794;56;Active;556;10418;111868
62795;56;Active;557;10418;111868
62809;40;Active;204;10418;111868
65196;0;Active;556;10418;111868
67114;0;Active;563;10418;111868
62796;56;Active;557;10418;111868
62797;16;Closed;204;10418;111868
62903;80;Active;204;10418;111868
63106;152;Active;233;10418;111868
51466;60;Closed;205;10326;111868
52061;36;Closed;203;10418;111868
52062;48;Closed;204;10418;111868
66928;16;Closed;556;10418;111868
67163;0;Active;556;10418;111868
68419;0;Active;207;10418;111868
52568;260;Closed;233;10311;111868
52569;583;Closed;556;10311;111868
52574;0;Closed;556;10311;111868
51467;48;Closed;203;10326;111868
51468;8;Closed;207;10326;111868
51465;8;Closed;204;10326;111868
52578;0;Closed;556;10311;111868
52579;0;Closed;233;10311;111868
52580;0;Closed;556;10311;111868
52575;0;Closed;233;10311;111868
52582;0;Closed;556;10311;111868
53967;0;Closed;556;10311;111868
51134;140;Closed;205;10276;111868
53993;80;Closed;204;10276;111868
51197;110;Closed;204;10283;111868
53377;80;Closed;205;10283;111868
54254;0;Closed;556;10311;111868
52570;169;Closed;207;10311;111868
50601;8;Closed;236;10183;111868
50948;50;Closed;203;10249;111868
50949;16;Closed;492;10249;111868
51051;192;Closed;205;10261;111868
51052;24;Closed;207;10261;111868
51053;24;Closed;203;10261;111868
59344;65;Closed;556;13207;111868
59346;11;Closed;207;13207;111868
50385;164;Closed;492;10152;111868
50609;48;Closed;236;10183;111868
50610;32;Closed;236;10183;111868
50611;64;Closed;236;10183;111868
46592;56;Closed;202;8037;111868
46593;120;Closed;202;8037;111868
46594;120;Closed;202;8037;111868
49840;368;Closed;202;10076;111868
49841;448;Closed;202;10076;111868
49842;112;Closed;202;10076;111868
46596;24;Closed;202;8037;111868
46597;24;Closed;202;8037;111868
46603;455;Closed;202;8037;111868
44721;100;Closed;202;8037;111868
44722;160;Closed;202;8037;111868
46591;60;Closed;202;8037;111868
46896;176;Closed;202;8037;111868
47983;6;Closed;202;8037;111868
